Database Key	Shape Family Key	imp_key	met_key	imp_displayName	met_displayName	imp_group	met_group	note	defaultOrder	imp_curr_W	met_curr_W	imp_curr_A	met_curr_A	imp_curr_d	met_curr_d	imp_curr_d_det	met_curr_d_det	imp_curr_Ht	met_curr_Ht	imp_curr_h	met_curr_h	imp_curr_OD	met_curr_OD	imp_curr_b_f	met_curr_b_f	imp_curr_b_fdet	met_curr_b_fdet	imp_curr_B	met_curr_B	imp_curr_b	met_curr_b	imp_curr_ID	met_curr_ID	imp_curr_t_w	met_curr_t_w	imp_curr_t_wdet	met_curr_t_wdet	imp_curr_t_wdet/2	met_curr_t_wdet/2	imp_curr_t_f	met_curr_t_f	imp_curr_t_fdet	met_curr_t_fdet	imp_curr_t	met_curr_t	imp_curr_t_nom	met_curr_t_nom	imp_curr_t_des	met_curr_t_des	imp_curr_k_des	met_curr_k_des	imp_curr_k_det	met_curr_k_det	imp_curr_k_1	met_curr_k_1	imp_curr_x	met_curr_x	imp_curr_y	met_curr_y	imp_curr_e_o	met_curr_e_o	imp_curr_x_p	met_curr_x_p	imp_curr_y_p	met_curr_y_p	imp_curr_b_f/2t_f	met_curr_b_f/2t_f	imp_curr_b/t	met_curr_b/t	imp_curr_b/t_des	met_curr_b/t_des	imp_curr_h/t_w	met_curr_h/t_w	imp_curr_h/t_des	met_curr_h/t_des	imp_curr_D/t	met_curr_D/t	imp_curr_I_x	met_curr_I_x	imp_curr_Z_x	met_curr_Z_x	imp_curr_S_x	met_curr_S_x	imp_curr_r_x	met_curr_r_x	imp_curr_I_y	met_curr_I_y	imp_curr_Z_y	met_curr_Z_y	imp_curr_S_y	met_curr_S_y	imp_curr_r_y	met_curr_r_y	imp_curr_I_z	met_curr_I_z	imp_curr_r_z	met_curr_r_z	imp_curr_S_z	met_curr_S_z	imp_curr_J	met_curr_J	imp_curr_C_w	met_curr_C_w	imp_curr_C	met_curr_C	imp_curr_W_no	met_curr_W_no	imp_curr_S_w1	met_curr_S_w1	imp_curr_S_w2	met_curr_S_w2	imp_curr_S_w3	met_curr_S_w3	imp_curr_Q_f	met_curr_Q_f	imp_curr_Q_w	met_curr_Q_w	imp_curr_r_o	met_curr_r_o	imp_curr_H	met_curr_H	imp_curr_tan(ALPHA)	met_curr_tanALPHA	imp_curr_Q_s	met_curr_Q_s	imp_curr_I_w	met_curr_I_w	imp_curr_z_A	met_curr_z_A	imp_curr_z_B	met_curr_z_B	imp_curr_z_C	met_curr_z_C	imp_curr_w_A	met_curr_w_A	imp_curr_w_B	met_curr_w_B	imp_curr_w_C	met_curr_w_C	imp_curr_S_wA	met_curr_S_wA	imp_curr_S_wB	met_curr_S_wB	imp_curr_S_wC	met_curr_S_wC	imp_curr_S_zA	met_curr_S_zA	imp_curr_S_zB	met_curr_S_zB	imp_curr_S_zC	met_curr_S_zC	imp_curr_r_ts	met_curr_r_ts	imp_curr_h_o	met_curr_h_o	imp_curr_P_A	met_curr_P_A	imp_curr_P_B	met_curr_P_B
AISC_LRFD_14	HSSRect	HSS5X2-1/2X.188	HSS127X63.5X4.8	HSS5X2-1/2X3/16	HSS127X63.5X4.8	HSS5	HSS127		1739	8.78	13.1	2.41	1550					5.00	127	4.48	114							2.50	63.5	1.98	50.3															0.1875	4.76	0.174	4.42																					11.4	11.4			25.7	25.7			7.51	3130000.00	3.79	62100.0	3.01	49300.0	1.77	45.0	2.53	1050000	2.33	38200	2.03	33300	1.02	25.9							6.26	2610000			3.89	63700.0																																																						
AISC_LRFD_14	HSSRect	HSS5X2-1/2X.125	HSS127X63.5X3.2	HSS5X2-1/2X1/8	HSS127X63.5X3.2	HSS5	HSS127		1740	6.03	8.96	1.65	1060					5.00	127	4.65	118							2.50	63.5	2.15	54.6															0.125	3.18	0.116	2.95																					18.5	18.5			40.1	40.1			5.34	2220000.00	2.65	43400.0	2.14	35100.0	1.80	45.7	1.82	758000	1.64	26900	1.46	23900	1.05	26.7							4.40	1830000			2.70	44200.0																																																						
AISC_LRFD_14	HSSRect	HSS5X2X.375	HSS127X50.8X9.5	HSS5X2X3/8	HSS127X50.8X9.5	HSS5	HSS127		1741	14.72	21.8	4.09	2640					5.00	127	3.95	100							2.00	50.8	0.953	24.2															0.375	9.53	0.349	8.86																					2.73	2.73			11.3	11.3			10.4	4330000.00	5.71	93600.0	4.14	67800.0	1.59	40.4	2.28	949000	2.88	47200	2.28	37400	0.748	19.0							6.61	2750000			5.20	85200.0																																																						
AISC_LRFD_14	HSSRect	HSS5X2X.313	HSS127X50.8X7.9	HSS5X2X5/16	HSS127X50.8X7.9	HSS5	HSS127		1742	12.7	18.8	3.52	2270					5.00	127	4.13	105							2.00	50.8	1.13	28.7															0.3125	7.94	0.291	7.39																					3.88	3.88			14.2	14.2			9.35	3890000.00	5.05	82800.0	3.74	61300.0	1.63	41.4	2.10	874000	2.57	42100	2.10	34400	0.772	19.6							5.99	2490000			4.59	75200.0																																																						
AISC_LRFD_14	HSSRect	HSS5X2X.250	HSS127X50.8X6.4	HSS5X2X1/4	HSS127X50.8X6.4	HSS5	HSS127		1743	10.51	15.6	2.91	1880					5.00	127	4.30	109							2.00	50.8	1.30	33.0															0.250	6.35	0.233	5.92																					5.58	5.58			18.5	18.5			8.08	3360000.00	4.27	70000.0	3.23	52900.0	1.67	42.4	1.84	766000	2.20	36100	1.84	30200	0.797	20.2							5.17	2150000			3.88	63600.0																																																						
AISC_LRFD_14	HSSRect	HSS5X2X.188	HSS127X50.8X4.8	HSS5X2X3/16	HSS127X50.8X4.8	HSS5	HSS127		1744	8.15	12.1	2.24	1450					5.00	127	4.48	114							2.00	50.8	1.48	37.6															0.1875	4.76	0.174	4.42																					8.51	8.51			25.7	25.7			6.50	2710000.00	3.37	55200.0	2.60	42600.0	1.70	43.2	1.51	629000	1.75	28700	1.51	24700	0.823	20.9							4.15	1730000			3.05	50000.0																																																						
AISC_LRFD_14	HSSRect	HSS5X2X.125	HSS127X50.8X3.2	HSS5X2X1/8	HSS127X50.8X3.2	HSS5	HSS127		1745	5.61	8.33	1.54	994					5.00	127	4.65	118							2.00	50.8	1.65	41.9															0.125	3.18	0.116	2.95																					14.2	14.2			40.1	40.1			4.65	1940000.00	2.37	38800.0	1.86	30500.0	1.74	44.2	1.10	458000	1.24	20300	1.10	18000.0	0.848	21.5							2.95	1230000			2.13	34900.0																																																						
AISC_LRFD_14	HSSSquare	HSS4-1/2X4-1/2X.500	HSS114.3X114.3X12.7	HSS4-1/2X4-1/2X1/2	HSS114.3X114.3X12.7	HSS4-1/2	HSS114.3		1746	25.03	37.1	6.95	4480					4.50	114	3.10	78.7							4.50	114	3.10	78.7															0.500	12.7	0.465	11.8																					6.67	6.67			6.67	6.67			18.1	7530000.00	10.2	167000	8.03	132000	1.61	40.9	18.1	7530000	10.2	167000	8.03	132000	1.61	40.9							31.3	13000000			14.8	243000																																																						
AISC_LRFD_14	HSSSquare	HSS4-1/2X4-1/2X.375	HSS114.3X114.3X9.5	HSS4-1/2X4-1/2X3/8	HSS114.3X114.3X9.5	HSS4-1/2	HSS114.3		1747	19.82	29.4	5.48	3540					4.50	114	3.45	87.6							4.50	114	3.45	87.6															0.375	9.53	0.349	8.86																					9.89	9.89			9.89	9.89			15.3	6370000.00	8.36	137000	6.79	111000	1.67	42.4	15.3	6370000	8.36	137000	6.79	111000	1.67	42.4							25.7	10700000			11.9	195000																																																						
AISC_LRFD_14	HSSSquare	HSS4-1/2X4-1/2X.313	HSS114.3X114.3X7.9	HSS4-1/2X4-1/2X5/16	HSS114.3X114.3X7.9	HSS4-1/2	HSS114.3		1748	16.96	25.2	4.68	3020					4.50	114	3.63	92.2							4.50	114	3.63	92.2															0.3125	7.94	0.291	7.39																					12.5	12.5			12.5	12.5			13.5	5620000.00	7.27	119000	6.00	98300.0	1.70	43.2	13.5	5620000	7.27	119000	6.00	98300	1.70	43.2							22.3	9280000			10.2	167000																																																						
AISC_LRFD_14	HSSSquare	HSS4-1/2X4-1/2X.250	HSS114.3X114.3X6.4	HSS4-1/2X4-1/2X1/4	HSS114.3X114.3X6.4	HSS4-1/2	HSS114.3		1749	13.91	20.7	3.84	2480					4.50	114	3.80	96.5							4.50	114	3.80	96.5															0.250	6.35	0.233	5.92																					16.3	16.3			16.3	16.3			11.4	4750000.00	6.06	99300.0	5.08	83200.0	1.73	43.9	11.4	4750000	6.06	99300	5.08	83200	1.73	43.9							18.5	7700000			8.44	138000																																																						
AISC_LRFD_14	HSSSquare	HSS4-1/2X4-1/2X.188	HSS114.3X114.3X4.8	HSS4-1/2X4-1/2X3/16	HSS114.3X114.3X4.8	HSS4-1/2	HSS114.3		1750	10.7	15.9	2.93	1890					4.50	114	3.98	101							4.50	114	3.98	101															0.1875	4.76	0.174	4.42																					22.9	22.9			22.9	22.9			9.02	3750000.00	4.71	77200.0	4.01	65700.0	1.75	44.5	9.02	3750000	4.71	77200	4.01	65700	1.75	44.5							14.4	5990000			6.49	106000																																																						
AISC_LRFD_14	HSSSquare	HSS4-1/2X4-1/2X.125	HSS114.3X114.3X3.2	HSS4-1/2X4-1/2X1/8	HSS114.3X114.3X3.2	HSS4-1/2	HSS114.3		1751	7.31	10.9	2.00	1290					4.50	114	4.15	105							4.50	114	4.15	105															0.125	3.18	0.116	2.95																					35.8	35.8			35.8	35.8			6.35	2640000.00	3.27	53600.0	2.82	46200.0	1.78	45.2	6.35	2640000	3.27	53600	2.82	46200	1.78	45.2							9.92	4130000			4.45	72900.0																																																						
AISC_LRFD_14	HSSSquare	HSS4X4X.500	HSS101.6X101.6X12.7	HSS4X4X1/2	HSS101.6X101.6X12.7	HSS4	HSS101.6		1752	21.63	32	6.02	3880					4.00	102	2.60	66.0							4.00	102	2.60	66.0															0.500	12.7	0.465	11.8																					5.59	5.59			5.59	5.59			11.9	4950000.00	7.70	126000	5.97	97800.0	1.41	35.8	11.9	4950000	7.70	126000	5.97	97800	1.41	35.8							21.0	8740000			11.2	184000																																																						
AISC_LRFD_14	HSSSquare	HSS4X4X.375	HSS101.6X101.6X9.5	HSS4X4X3/8	HSS101.6X101.6X9.5	HSS4	HSS101.6		1753	17.27	25.6	4.78	3080					4.00	102	2.95	74.9							4.00	102	2.95	74.9															0.375	9.53	0.349	8.86																					8.45	8.45			8.45	8.45			10.3	4290000.00	6.39	105000	5.13	84100.0	1.47	37.3	10.3	4290000	6.39	105000	5.13	84100	1.47	37.3							17.5	7280000			9.14	150000																																																						
AISC_LRFD_14	HSSSquare	HSS4X4X.313	HSS101.6X101.6X7.9	HSS4X4X5/16	HSS101.6X101.6X7.9	HSS4	HSS101.6		1754	14.83	22	4.10	2650					4.00	102	3.13	79.5							4.00	102	3.13	79.5															0.3125	7.94	0.291	7.39																					10.8	10.8			10.8	10.8			9.14	3800000.00	5.59	91600.0	4.57	74900.0	1.49	37.8	9.14	3800000.00	5.59	91600	4.57	74900	1.49	37.8							15.3	6370000			7.91	130000																																																						
AISC_LRFD_14	HSSSquare	HSS4X4X.250	HSS101.6X101.6X6.4	HSS4X4X1/4	HSS101.6X101.6X6.4	HSS4	HSS101.6		1755	12.21	18.1	3.37	2170					4.00	102	3.30	83.8							4.00	102	3.30	83.8															0.250	6.35	0.233	5.92																					14.2	14.2			14.2	14.2			7.80	3250000.00	4.69	76900.0	3.90	63900.0	1.52	38.6	7.80	3250000	4.69	76900	3.90	63900	1.52	38.6							12.8	5330000			6.56	107000																																																						
AISC_LRFD_14	HSSSquare	HSS4X4X.188	HSS101.6X101.6X4.8	HSS4X4X3/16	HSS101.6X101.6X4.8	HSS4	HSS101.6		1756	9.42	14	2.58	1660					4.00	102	3.48	88.4							4.00	102	3.48	88.4															0.1875	4.76	0.174	4.42																					20.0	20.0			20.0	20.0			6.21	2580000.00	3.67	60100.0	3.10	50800.0	1.55	39.4	6.21	2580000	3.67	60100	3.10	50800	1.55	39.4							10.0	4160000			5.07	83100.0																																																						
AISC_LRFD_14	HSSSquare	HSS4X4X.125	HSS101.6X101.6X3.2	HSS4X4X1/8	HSS101.6X101.6X3.2	HSS4	HSS101.6		1757	6.46	9.59	1.77	1140					4.00	102	3.65	92.7							4.00	102	3.65	92.7															0.125	3.18	0.116	2.95																					31.5	31.5			31.5	31.5			4.40	1830000.00	2.56	42000.0	2.20	36100.0	1.58	40.1	4.40	1830000	2.56	42000.0	2.20	36100	1.58	40.1							6.91	2880000			3.49	57200.0																																																						
AISC_LRFD_14	HSSRect	HSS4X3X.375	HSS101.6X76.2X9.5	HSS4X3X3/8	HSS101.6X76.2X9.5	HSS4	HSS101.6		1758	14.72	21.8	4.09	2640					4.00	102	2.95	74.9							3.00	76.2	1.95	49.5															0.375	9.53	0.349	8.86																					5.59	5.59			8.45	8.45			7.93	3300000.00	5.12	83900.0	3.97	65100.0	1.39	35.3	5.01	2090000	4.18	68500	3.34	54700	1.11	28.2							10.6	4410000			6.59	108000																																																						
AISC_LRFD_14	HSSRect	HSS4X3X.313	HSS101.6X76.2X7.9	HSS4X3X5/16	HSS101.6X76.2X7.9	HSS4	HSS101.6		1759	12.7	18.8	3.52	2270					4.00	102	3.13	79.5							3.00	76.2	2.13	54.1															0.3125	7.94	0.291	7.39																					7.32	7.32			10.8	10.8			7.14	2970000.00	4.51	73900.0	3.57	58500.0	1.42	36.1	4.52	1880000	3.69	60500	3.02	49500	1.13	28.7							9.41	3920000			5.75	94200.0																																																						
AISC_LRFD_14	HSSRect	HSS4X3X.250	HSS101.6X76.2X6.4	HSS4X3X1/4	HSS101.6X76.2X6.4	HSS4	HSS101.6		1760	10.51	15.6	2.91	1880					4.00	102	3.30	83.8							3.00	76.2	2.30	58.4															0.250	6.35	0.233	5.92																					9.87	9.87			14.2	14.2			6.15	2560000.00	3.81	62400.0	3.07	50300.0	1.45	36.8	3.91	1630000	3.12	51100	2.61	42800	1.16	29.5							7.96	3310000			4.81	78800.0																																																						
AISC_LRFD_14	HSSRect	HSS4X3X.188	HSS101.6X76.2X4.8	HSS4X3X3/16	HSS101.6X76.2X4.8	HSS4	HSS101.6		1761	8.15	12.1	2.24	1450					4.00	102	3.48	88.4							3.00	76.2	2.48	63.0															0.1875	4.76	0.174	4.42																					14.3	14.3			20.0	20.0			4.93	2050000.00	3.00	49200.0	2.47	40500.0	1.49	37.8	3.16	1320000	2.46	40300	2.10	34400	1.19	30.2							6.26	2610000			3.74	61300.0																																																						
AISC_LRFD_14	HSSRect	HSS4X3X.125	HSS101.6X76.2X3.2	HSS4X3X1/8	HSS101.6X76.2X3.2	HSS4	HSS101.6		1762	5.61	8.33	1.54	994					4.00	102	3.65	92.7							3.00	76.2	2.65	67.3															0.125	3.18	0.116	2.95																					22.8	22.8			31.5	31.5			3.52	1470000.00	2.11	34600.0	1.76	28800.0	1.52	38.6	2.27	945000	1.73	28300	1.51	24700	1.21	30.7							4.38	1820000			2.59	42400.0																																																						
AISC_LRFD_14	HSSRect	HSS4X2-1/2X.375	HSS101.6X63.5X9.5	HSS4X2-1/2X3/8	HSS101.6X63.5X9.5	HSS4	HSS101.6		1763	13.44	19.9	3.74	2410					4.00	102	2.95	74.9							2.50	63.5	1.45	36.8															0.375	9.53	0.349	8.86																					4.15	4.15			8.45	8.45			6.77	2820000.00	4.48	73400.0	3.38	55400.0	1.35	34.3	3.17	1320000	3.20	52400	2.54	41600	0.922	23.4							7.57	3150000			5.32	87200.0																																																						
AISC_LRFD_14	HSSRect	HSS4X2-1/2X.313	HSS101.6X63.5X7.9	HSS4X2-1/2X5/16	HSS101.6X63.5X7.9	HSS4	HSS101.6		1764	11.64	17.3	3.23	2080					4.00	102	3.13	79.5							2.50	63.5	1.63	41.4															0.3125	7.94	0.291	7.39																					5.60	5.60			10.8	10.8			6.13	2550000.00	3.97	65100.0	3.07	50300.0	1.38	35.1	2.89	1200000.00	2.85	46700	2.32	38000.0	0.947	24.1							6.77	2820000			4.67	76500.0																																																						
AISC_LRFD_14	HSSRect	HSS4X2-1/2X.250	HSS101.6X63.5X6.4	HSS4X2-1/2X1/4	HSS101.6X63.5X6.4	HSS4	HSS101.6		1765	9.66	14.3	2.67	1720					4.00	102	3.30	83.8							2.50	63.5	1.80	45.7															0.250	6.35	0.233	5.92																					7.73	7.73			14.2	14.2			5.32	2210000.00	3.38	55400.0	2.66	43600.0	1.41	35.8	2.53	1050000	2.43	39800	2.02	33100	0.973	24.7							5.78	2410000			3.93	64400.0																																																						
AISC_LRFD_14	HSSRect	HSS4X2-1/2X.188	HSS101.6X63.5X4.8	HSS4X2-1/2X3/16	HSS101.6X63.5X4.8	HSS4	HSS101.6		1766	7.51	11.2	2.06	1330					4.00	102	3.48	88.4							2.50	63.5	1.98	50.3															0.1875	4.76	0.174	4.42																					11.4	11.4			20.0	20.0			4.30	1790000.00	2.67	43800.0	2.15	35200.0	1.44	36.6	2.06	857000	1.93	31600	1.65	27000.0	0.999	25.4							4.59	1910000			3.08	50500.0																																																						
AISC_LRFD_14	HSSRect	HSS4X2-1/2X.125	HSS101.6X63.5X3.2	HSS4X2-1/2X1/8	HSS101.6X63.5X3.2	HSS4	HSS101.6		1767	5.18	7.7	1.42	916					4.00	102	3.65	92.7							2.50	63.5	2.15	54.6															0.125	3.18	0.116	2.95																					18.5	18.5			31.5	31.5			3.09	1290000.00	1.88	30800.0	1.54	25200.0	1.47	37.3	1.49	620000.000	1.36	22300	1.19	19500	1.03	26.2							3.23	1340000			2.14	35100.0																																																						
AISC_LRFD_14	HSSRect	HSS4X2X.375	HSS101.6X50.8X9.5	HSS4X2X3/8	HSS101.6X50.8X9.5	HSS4	HSS101.6		1768	12.17	18	3.39	2190					4.00	102	2.95	74.9							2.00	50.8	0.953	24.2															0.375	9.53	0.349	8.86																					2.73	2.73			8.45	8.45			5.60	2330000.00	3.84	62900.0	2.80	45900.0	1.29	32.8	1.80	749000	2.31	37900	1.80	29500	0.729	18.5							4.83	2010000			4.04	66200.0																																																						
AISC_LRFD_14	HSSRect	HSS4X2X.313	HSS101.6X50.8X7.9	HSS4X2X5/16	HSS101.6X50.8X7.9	HSS4	HSS101.6		1769	10.58	15.7	2.94	1900					4.00	102	3.13	79.5							2.00	50.8	1.13	28.7															0.3125	7.94	0.291	7.39																					3.88	3.88			10.8	10.8			5.13	2140000.00	3.43	56200.0	2.56	42000.0	1.32	33.5	1.67	695000	2.08	34100	1.67	27400	0.754	19.2							4.40	1830000			3.59	58800.0																																																						
AISC_LRFD_14	HSSRect	HSS4X2X.250	HSS101.6X50.8X6.4	HSS4X2X1/4	HSS101.6X50.8X6.4	HSS4	HSS101.6		1770	8.81	13.1	2.44	1570					4.00	102	3.30	83.8							2.00	50.8	1.30	33.0															0.250	6.35	0.233	5.92																					5.58	5.58			14.2	14.2			4.49	1870000.00	2.94	48200.0	2.25	36900.0	1.36	34.5	1.48	616000	1.79	29300	1.48	24300	0.779	19.8							3.82	1590000			3.05	50000.0																																																						
AISC_LRFD_14	HSSRect	HSS4X2X.188	HSS101.6X50.8X4.8	HSS4X2X3/16	HSS101.6X50.8X4.8	HSS4	HSS101.6		1771	6.87	10.2	1.89	1220					4.00	102	3.48	88.4							2.00	50.8	1.48	37.6															0.1875	4.76	0.174	4.42																					8.51	8.51			20.0	20.0			3.66	1520000.00	2.34	38300.0	1.83	30000.0	1.39	35.3	1.22	508000	1.43	23400	1.22	20000.0	0.804	20.4							3.08	1280000			2.41	39500.0																																																						
AISC_LRFD_14	HSSRect	HSS4X2X.125	HSS101.6X50.8X3.2	HSS4X2X1/8	HSS101.6X50.8X3.2	HSS4	HSS101.6		1772	4.75	7.06	1.30	839					4.00	102	3.65	92.7							2.00	50.8	1.65	41.9															0.125	3.18	0.116	2.95																					14.2	14.2			31.5	31.5			2.65	1100000.00	1.66	27200.0	1.32	21600.0	1.43	36.3	0.898	374000	1.02	16700	0.898	14700	0.830	21.1							2.20	916000			1.69	27700.0																																																						
AISC_LRFD_14	HSSSquare	HSS3-1/2X3-1/2X.375	HSS88.9X88.9X9.5	HSS3-1/2X3-1/2X3/8	HSS88.9X88.9X9.5	HSS3-1/2	HSS88.9		1773	14.72	21.8	4.09	2640					3.50	88.9	2.45	62.2							3.50	88.9	2.45	62.2															0.375	9.53	0.349	8.86																					7.02	7.02			7.02	7.02			6.49	2700000.00	4.69	76900.0	3.71	60800.0	1.26	32.0	6.49	2700000.00	4.69	76900	3.71	60800	1.26	32.0							11.2	4660000			6.77	111000																																																						
AISC_LRFD_14	HSSSquare	HSS3-1/2X3-1/2X.313	HSS88.9X88.9X7.9	HSS3-1/2X3-1/2X5/16	HSS88.9X88.9X7.9	HSS3-1/2	HSS88.9		1774	12.7	18.8	3.52	2270					3.50	88.9	2.63	66.8							3.50	88.9	2.63	66.8															0.3125	7.94	0.291	7.39																					9.04	9.04			9.04	9.04			5.84	2430000.00	4.14	67800.0	3.34	54700.0	1.29	32.8	5.84	2430000	4.14	67800	3.34	54700	1.29	32.8							9.89	4120000			5.90	96700.0																																																						
AISC_LRFD_14	HSSSquare	HSS3-1/2X3-1/2X.250	HSS88.9X88.9X6.4	HSS3-1/2X3-1/2X1/4	HSS88.9X88.9X6.4	HSS3-1/2	HSS88.9		1775	10.51	15.6	2.91	1880					3.50	88.9	2.80	71.1							3.50	88.9	2.80	71.1															0.250	6.35	0.233	5.92																					12.0	12.0			12.0	12.0			5.04	2100000.00	3.50	57400.0	2.88	47200.0	1.32	33.5	5.04	2100000.00	3.50	57400	2.88	47200	1.32	33.5							8.35	3480000			4.92	80600.0																																																						
AISC_LRFD_14	HSSSquare	HSS3-1/2X3-1/2X188	HSS88.9X88.9X4.8	HSS3-1/2X3-1/2X3/16	HSS88.9X88.9X4.8	HSS3-1/2	HSS88.9		1776	8.15	12.1	2.24	1450					3.50	88.9	2.98	75.7							3.50	88.9	2.98	75.7															0.1875	4.76	0.174	4.42																					17.1	17.1			17.1	17.1			4.05	1690000.00	2.76	45200.0	2.31	37900.0	1.35	34.3	4.05	1690000	2.76	45200	2.31	37900	1.35	34.3							6.56	2730000			3.83	62800.0																																																						
AISC_LRFD_14	HSSSquare	HSS3-1/2X3-1/2X.125	HSS88.9X88.9X3.2	HSS3-1/2X3-1/2X1/8	HSS88.9X88.9X3.2	HSS3-1/2	HSS88.9		1777	5.61	8.33	1.54	994					3.50	88.9	3.15	80.0							3.50	88.9	3.15	80.0															0.125	3.18	0.116	2.95																					27.2	27.2			27.2	27.2			2.90	1210000.00	1.93	31600.0	1.66	27200.0	1.37	34.8	2.90	1210000	1.93	31600	1.66	27200	1.37	34.8							4.58	1910000			2.65	43400.0																																																						
AISC_LRFD_14	HSSRect	HSS3-1/2X2-1/2X.375	HSS88.9X63.5X9.5	HSS3-1/2X2-1/2X3/8	HSS88.9X63.5X9.5	HSS3-1/2	HSS88.9		1778	12.17	18	3.39	2190					3.50	88.9	2.45	62.2							2.50	63.5	1.45	36.8															0.375	9.53	0.349	8.86																					4.15	4.15			7.02	7.02			4.75	1978561.60	3.59	58844.9	2.72	44512.1	1.18	30.1	2.77	1150000	2.82	46300	2.21	36300	0.904	23.0							6.16	2560000			4.57	74834.8																																																						
AISC_LRFD_14	HSSRect	HSS3-1/2X2-1/2X.313	HSS88.9X63.5X7.9	HSS3-1/2X2-1/2X5/16	HSS88.9X63.5X7.9	HSS3-1/2	HSS88.9		1779	10.58	15.6	2.94	1900					3.50	88.9	2.63	66.8							2.50	63.5	1.63	41.4															0.3125	7.94	0.291	7.39																					5.60	5.60			9.04	9.04			4.34	1807035.08	3.20	52499.8	2.48	40653.2	1.22	30.9	2.54	1060000	2.52	41400	2.03	33300	0.930	23.6							5.53	2300000			4.03	66046.8																																																						
AISC_LRFD_14	HSSRect	HSS3-1/2X2-1/2X.250	HSS88.9X63.5X6.4	HSS3-1/2X2-1/2X1/4	HSS88.9X63.5X6.4	HSS3-1/2	HSS88.9		1780	8.81	13.1	2.44	1570					3.50	88.9	2.80	71.1							2.50	63.5	1.80	45.7															0.250	6.35	0.233	5.92																					7.73	7.73			12.0	12.0			3.79	1579322.87	2.74	44849.5	2.17	35530.3	1.25	31.7	2.23	928000	2.16	35400	1.78	29200	0.956	24.3							4.75	1980000			3.40	55756.5																																																						
AISC_LRFD_14	HSSRect	HSS3-1/2X2-1/2X.188	HSS88.9X63.5X4.8	HSS3-1/2X2-1/2X3/16	HSS88.9X63.5X4.8	HSS3-1/2	HSS88.9		1781	6.87	10.2	1.89	1220					3.50	88.9	2.98	75.7							2.50	63.5	1.98	50.3															0.1875	4.76	0.174	4.42																					11.4	11.4			17.1	17.1			3.09	1285055.78	2.18	35679.1	1.76	28910.1	1.28	32.5	1.82	760000.000	1.72	28300	1.46	23900	0.983	25.0							3.78	1570000			2.67	43784.2																																																						
AISC_LRFD_14	HSSRect	HSS3-1/2X2-1/2X.125	HSS88.9X63.5X3.2	HSS3-1/2X2-1/2X1/8	HSS88.9X63.5X3.2	HSS3-1/2	HSS88.9		1782	4.75	7.07	1.30	839					3.50	88.9	3.15	80.0							2.50	63.5	2.15	54.6															0.125	3.18	0.116	2.95																					18.5	18.5			27.2	27.2			2.23	929261.971	1.54	25250.9	1.28	20905.8	1.31	33.2	1.33	553000	1.22	20100	1.06	17400	1.01	25.6							2.67	1110000			1.87	30572.0																																																						
AISC_LRFD_14	HSSRect	HSS3-1/2X2X.250	HSS88.9X50.8X6.4	HSS3-1/2X2X1/4	HSS88.9X50.8X6.4	HSS3-1/2	HSS88.9		1783	7.96	11.8	2.21	1430					3.50	88.9	2.80	71.1							2.00	50.8	1.30	33.0															0.250	6.35	0.233	5.92																					5.58	5.58			12.0	12.0			3.17	1320000.00	2.36	38700.0	1.81	29700.0	1.20	30.5	1.30	541000	1.58	25900	1.30	21300	0.766	19.5							3.16	1320000			2.64	43300.0																																																						
AISC_LRFD_14	HSSRect	HSS3-1/2X2X.188	HSS88.9X50.8X4.8	HSS3-1/2X2X3/16	HSS88.9X50.8X4.8	HSS3-1/2	HSS88.9		1784	6.23	9.27	1.71	1100					3.50	88.9	2.98	75.7							2.00	50.8	1.48	37.6															0.1875	4.76	0.174	4.42																					8.51	8.51			17.1	17.1			2.61	1090000.00	1.89	31000.0	1.49	24400.0	1.23	31.2	1.08	450000.000	1.27	20800	1.08	17700	0.792	20.1							2.55	1060000			2.09	34200.0																																																						
AISC_LRFD_14	HSSRect	HSS3-1/2X2X.125	HSS88.9X50.8X3.2	HSS3-1/2X2X1/8	HSS88.9X50.8X3.2	HSS3-1/2	HSS88.9		1785	4.33	6.43	1.19	768					3.50	88.9	3.15	80.0							2.00	50.8	1.65	41.9															0.125	3.18	0.116	2.95																					14.2	14.2			27.2	27.2			1.90	791000.000	1.34	22000.0	1.09	17900.0	1.27	32.3	0.795	331000	0.912	14900	0.795	13000.0	0.818	20.8							1.83	762000			1.47	24100.0																																																						
AISC_LRFD_14	HSSRect	HSS3-1/2X1-1/2X.250	HSS88.9X38.1X6.4	HSS3-1/2X1-1/2X1/4	HSS88.9X38.1X6.4	HSS3-1/2	HSS88.9		1786	7.11	10.5	1.97	1270					3.50	88.9	2.80	71.1							1.50	38.1	0.801	20.3															0.250	6.35	0.233	5.92																					3.44	3.44			12.0	12.0			2.55	1060000.00	1.98	32400.0	1.46	23900.0	1.14	29.0	0.638	266000	1.06	17400	0.851	13900	0.569	14.5							1.79	745000			1.88	30800.0																																																						
